#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
LEDGER_SORT_DELAYED;?GClick to sort using this column?W;?GCliquez pour trier cette colonne?W;?GZum Sortieren nach dieser Spalte hier klicken?W;;?GClic para ordenar usando esta columna?W;?GClicca per ordinare secondo questa colonna?W;;;;;;;;x
EVTDESC73220;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_treasurer.GetTitledFirstName] as [Root.Liege.GetHerHis] Steward. I am more competent and would be a better Steward!;C'est triste que [Root.Liege.Get_le_TitledFirstName] recrute [Root.job_treasurer.Get_le_TitledFirstName] en tant qu'intendant. Je suis plus comp?tent[Root.Get_E] et ferais un bien meilleur intendant?!;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_treasurer.GetTitledFirstName] als [Root.Liege.GetHerHis]en K?mmerer einstellt. Ich verf?ge ?ber mehr Kompetenz und w?re ein besserer K?mmerer!;;Es una l?stima que [Root.Liege.GetTitledFirstName] contrate a [Root.job_treasurer.GetTitledFirstName] como [Root.GetTreasurerName]. ?Yo soy m?s competente y ser?a mejor [Root.GetTreasurerName]!;? triste che [Root.Liege.GetTitledFirstName] abbia assunto [Root.job_treasurer.GetTitledFirstName] come suo Intendente. Io sono pi? competente di lui e sarei un Intendente migliore!;;;;;;;;x
EVTOPTA73220;I will petition my liege!;Je d?poserai une requ?te aupr?s de m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige?!;Ich werde meinen Lehnsherren darum ersuchen!;;?Lo solicitar? a mi se?or!;presenter? una richiesta al mio signore!;;;;;;;;x
EVTTOOLTIP73221;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTDESC73221;[From.GetBestName] claims that [From.GetSheHe] would be a better Steward than [Root.job_treasurer.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Steward of the [Root.PrimaryTitle.GetFullName].;[From.Get_only_Le_Title][From.GetBestName] pr?tend qu'[From.GetIlElle] ferait un meilleur intendant que [Root.job_treasurer.Get_le_TitledFirstName], et r?clame le titre d'intendant [Root.PrimaryTitle.Get_du_RealmFull].;[From.GetBestName] behauptet, dass [From.GetSheHe] ein besserer K?mmerer als [Root.job_treasurer.GetTitledFirstName] w?re, und ersucht darum, dass [From.GetSheHe] den Titel des K?mmerers von [Root.PrimaryTitle.GetFullName] zugesprochen bek?me.;;[From.GetBestName] afirma que [From.GetSheHe] ser?a mejor [Root.GetTreasurerName] que [Root.job_treasurer.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el t?tulo de [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName].;[From.GetBestName] afferma di poter essere un Intendente migliore di [Root.job_treasurer.GetTitledFirstName] e domanda che venga concesso a [From.GetHerHim] il titolo di Intendente di [Root.PrimaryTitle.GetFullName].;;;;;;;;x
EVTOPTA73221;[From.GetSheHeCap] is now my new Steward;[From.GetIlElleCap] est d?sormais mon nouvel intendant.;[From.GetSheHeCap] ist von nun an mein neuer K?mmerer!;;[From.GetSheHeCap] es ahora mi nuevo [Root.GetTreasurerName];[From.GetSheHeCap] ? il mio nuovo Intendente.;;;;;;;;x
EVTOPTB73221;Give [Root.job_treasurer.GetFirstName] a chance!;Donner ? [Root.job_treasurer.GetFirstName] une chance de faire ses preuves.;Gebt [Root.job_treasurer.GetFirstName] eine Chance, sich zu beweisen.;;Dar a [Root.job_treasurer.GetFirstName] la posibilidad de probarse [From.GetHerselfHimself];Diamo a [Root.job_treasurer.GetFirstName] una possibilit?!;;;;;;;;x
EVTTOOLTIP73222;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld h?ren.;;sabr? de nuestra paciencia.;ricever? notizia della nostra pazienza.;;;;;;;;x
EVTOPTC73221;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTDESC73222;My liege [From.GetBestName] is not entirely happy with our performance as Steward of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_only_le_Title][From.GetBestName], n'est pas satisfait[From.Get_E] de mes actions en tant qu'intendant [Root.PrimaryTitle.Get_du_RealmFull] et envisage de me remplacer.;Unser Lehnsherr [From.GetBestName] ist nicht allzu gl?cklich mit unserer Leistung als K?mmerer von [Root.PrimaryTitle.GetFullName] und erw?gt, uns auszutauschen ...;;Mi se?or [From.GetBestName] no est? del todo contento con nuestro rendimiento como [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName] y est? considerando sustituirnos...;Il mio signore [From.GetBestName] non ? pienamente soddisfatto della mia prestazione come Intendente di [Root.PrimaryTitle.GetFullName] e sta pensando alla mia sostituzione...;;;;;;;;x
EVTOPTA73222;I must prove myself!;Je dois faire mes preuves?!;Ich muss mich beweisen!;;?Debo probar mi val?a!;Devo dimostrare il mio valore!;;;;;;;;x
EVTOPTB73222;What can I do?;Que puis-je faire??;Was kann ich tun?;;?Qu? puedo hacer?;Cosa posso fare?;;;;;;;;x
EVTDESC73223;Enough time has passed, I deserve to become Steward of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coul? sous les ponts?! Je m?rite de devenir intendant [Root.PrimaryTitle.Get_du_RealmFull], et [Root.Liege.Get_le_TitledFirstName] me conf?rera ce titre?!;Es ist genug Zeit verstrichen und ich verdiene es, K?mmerer von [Root.PrimaryTitle.GetFullName] zu werden, und [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName] ?y [Root.Liege.GetTitledFirstName] lo har?!;? trascorso abbastanza tempo, mi merito di diventare l'Intendente di [Root.PrimaryTitle.GetFullName] e [Root.Liege.GetTitledFirstName] mi nominer? tale!;;;;;;;;x
EVTOPTA73223;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?ponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;Attendo la risposta di [Root.Liege.GetHerHis] con impazienza.;;;;;;;;x
EVTTOOLTIP73224;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTOPTA73224;[From.GetSheHeCap] is now my new Steward;[From.GetIlElleCap] est d?sormais mon nouvel intendant.;[From.GetSheHeCap] ist von nun an mein neuer K?mmerer!;;Ahora [From.GetSheHe] es mi nuevo [Root.GetTreasurerName];[From.GetSheHeCap] ? il mio nuovo Intendente.;;;;;;;;x
EVTOPTC73224;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTDESC73225;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetOnA] ch[This.GetErEre] [This.GetBestName], vous ?tes digne de confiance.\nJe vous accorde le titre d'intendant [Root.PrimaryTitle.Get_du_RealmFull].\n\n[From.GetBestName];M[This.Geteineine] liebe[This.GetrMale] und vertrauensw?rdige[This.GetrMale] [This.GetBestName].\nIch gew?hre Euch hiermit den Titel des K?mmerers von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t?tulo de [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mio caro e fidato [This.GetBestName].\nCon la presente ti assegno il titolo di Intendente di [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;x
EVTOPTA73230;I will petition my liege!;Je d?poserai une requ?te aupr?s de m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige?!;Ich werde meinen Lehnsherren darum ersuchen!;;?Lo solicitar? a mi se?or!;presenter? una richiesta al mio signore!;;;;;;;;x
EVTTOOLTIP73231;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTOPTB73231;Give [Root.job_spiritual.GetTitledFirstName] a chance!;Donner [Root.job_spiritual.Get_au_TitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_spiritual.GetTitledFirstName] eine Chance.;;Dar a [Root.job_spiritual.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];Diamo a [Root.job_spiritual.GetFirstName] una possibilit?!;;;;;;;;x
EVTTOOLTIP73232;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld h?ren.;;sabr? de nuestra paciencia.;ricever? notizia della nostra pazienza.;;;;;;;;x
EVTOPTC73231;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTOPTA73232;I must prove myself!;Je dois faire mes preuves?!;Ich muss mich beweisen!;;?Debo probar mi val?a!;Devo dimostrare il mio valore!;;;;;;;;x
EVTOPTB73232;What can I do?;Que puis-je faire??;Was kann ich tun?;;?Qu? puedo hacer?;Cosa posso fare?;;;;;;;;x
EVTOPTA73233;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?ponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;Attendo la sua risposta con impazienza.;;;;;;;;x
EVTTOOLTIP73234;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTOPTC73234;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTOPTA73235;Its what I deserve..;Je le m?rite...;Ich habe es verdient ...;;Es lo que me merezco?;? ci? che mi merito...;;;;;;;;x
EVTDESC73240;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_chancellor.GetTitledFirstName] as [Root.Liege.GetHerHis] [Root.GetChancellorName]. I am more competent and would be a better [Root.GetChancellorName]!;C'est triste que [Root.Liege.Get_le_TitledFirstName] recrute [Root.job_chancellor.Get_le_TitledFirstName] en tant que [Root.GetChancellorName]. Je suis plus comp?tent[Root.Get_E] et ferais un bien meilleur [Root.GetChancellorName]?!;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_chancellor.GetTitledFirstName] als [Root.Liege.GetHerHis]en [Root.GetChancellorName] einstellt. Ich verf?ge ?ber mehr Kompetenz und w?re ein besserer [Root.GetChancellorName]!;;Es una l?stima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_chancellor.GetTitledFirstName] como su [Root.GetChancellorName]. ?Yo soy m?s competente y ser?a mejor [Root.GetChancellorName]!;? triste che [Root.Liege.GetTitledFirstName] abbia [Root.job_chancellor.GetTitledFirstName] come [Root.Liege.GetHerHis] [Root.GetChancellorName]. Io sono pi? competente e sarei un [Root.GetChancellorName] migliore.;;;;;;;;x
EVTOPTA73240;I will petition my liege!;Je d?poserai une requ?te aupr?s de m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige?!;Ich werde meinen Lehnsherren darum ersuchen!;;?Lo solicitar? a mi se?or!;presenter? una richiesta al mio signore!;;;;;;;;x
EVTTOOLTIP73241;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTDESC73241;[From.GetBestName] claims that [From.GetSheHe] would be a better [Root.GetChancellorName] than [Root.job_chancellor.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].;[From.Get_only_Le_Title][From.GetBestName] pr?tend qu'[From.GetIlElle] ferait un meilleur [Root.GetChancellorName] que [Root.job_chancellor.Get_le_TitledFirstName], et demande le titre de [Root.GetChancellorName] [Root.PrimaryTitle.Get_du_RealmFull].;[From.GetBestName] behauptet, dass [From.GetSheHe] ein besserer [Root.GetChancellorName] als [Root.job_chancellor.GetTitledFirstName] w?re, und ersucht darum, dass [From.GetSheHe] den Titel des [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zugesprochen bek?me.;;[From.GetBestName] afirma que [From.GetSheHe] ser?a mejor [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el t?tulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;[From.GetBestName] afferma di poter essere un [Root.GetChancellorName] migliore di [Root.job_chancellor.GetTitledFirstName] e domanda che venga concesso a [From.GetHerHim] l'incarico di [Root.GetChancellorName] di [Root.PrimaryTitle.GetFullName].;;;;;;;;x
EVTOPTA73241;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetIlElleCap] est d?sormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName]!;;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];[From.GetSheHeCap] ? oramai il mio nuovo [Root.GetChancellorName];;;;;;;;x
EVTOPTB73241;Give [Root.job_chancellor.GetTitledFirstName] a chance!;Donner [Root.job_chancellor.Get_au_TitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_chancellor.GetTitledFirstName] eine Chance, sich zu beweisen.;;Dar a [Root.job_chancellor.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];Diamo a [Root.job_chancellor.GetFirstName] una possibilit?!;;;;;;;;x
EVTTOOLTIP73242;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld h?ren.;;sabr? de nuestra paciencia.;ricever? notizia della nostra pazienza.;;;;;;;;x
EVTOPTC73241;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTDESC73242;My liege [From.GetBestName] is not entirely happy with our performance as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_only_le_Title][From.GetBestName], n'est pas satisfait[From.Get_E] de mes actions en tant que [Root.GetChancellorName] [Root.PrimaryTitle.Get_du_RealmFull] et envisage de me remplacer.;Unser Lehnsherr [From.GetBestName] ist nicht allzu gl?cklich mit unserer Leistung als [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] und spielt mit dem Gedanken, uns auszutauschen ...;;Mi se?or [From.GetBestName] no est? completamente satisfecho con nuestro rendimiento como [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] y est? considerando sustituirnos...;Il mio signore [From.GetBestName] non ? pienamente soddisfatto della mia prestazione come [Root.GetChancellorName] di [Root.PrimaryTitle.GetFullName] e sta pensando alla mia sostituzione...;;;;;;;;x
EVTOPTA73242;I must prove myself!;Je dois faire mes preuves?!;Ich muss mich beweisen!;;?Debo probar mi val?a!;Devo dimostrare il mio valore!;;;;;;;;x
EVTOPTB73242;What can I do?;Que puis-je faire??;Was kann ich tun?;;?Qu? puedo hacer?;Cosa posso fare?;;;;;;;;x
EVTDESC73243;Enough time has passed, I deserve to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coul? sous les ponts?! Je m?rite de devenir [Root.GetChancellorName] [Root.PrimaryTitle.Get_du_RealmFull], et [Root.Liege.Get_le_TitledFirstName] me conf?rera ce titre?!;Es ist genug Zeit verstrichen und ich verdiene es, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden, und [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] ?y [Root.Liege.GetTitledFirstName] me nombrar?!;? trascorso tempo sufficiente, io merito di diventare [Root.GetChancellorName] di [Root.PrimaryTitle.GetFullName] e [Root.Liege.GetTitledFirstName] mi nominer? tale!;;;;;;;;x
EVTOPTA73243;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa r?ponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;Attendo la sua risposta con impazienza.;;;;;;;;x
EVTTOOLTIP73244;will listen to our petition and hopefully make a wise choice;?coutera notre requ?te. Esp?rons une sage d?cision.;wird unser Gesuch anh?ren und hoffentlich eine weise Entscheidung treffen.;;escuchar? nuestra petici?n y si dios quiere tomar? una sabia decisi?n.;ascolter? la nostra richiesta e si spera faccia una scelta saggia;;;;;;;;x
EVTOPTA73244;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetIlElleCap] est d?sormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName]!;;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];[From.GetSheHeCap] ? oramai il mio nuovo [Root.GetChancellorName].;;;;;;;;x
EVTOPTC73244;I rule in the [Root.PrimaryTitle.GetFullName]!;Je r?gne sur [Root.PrimaryTitle.Get_le_RealmFull]?!;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;?Yo gobierno en [Root.PrimaryTitle.GetFullName]!;Governo io in [Root.PrimaryTitle.GetFullName]!;;;;;;;;x
EVTDESC73245;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetOnA] ch[This.GetErEre] [This.GetBestName], vous ?tes digne de confiance.\nJe vous accorde le titre de [Root.GetChancellorName] [Root.PrimaryTitle.Get_du_RealmFull].\n\n[From.GetBestName];M[This.Geteineine] liebe[This.GetrMale] und vertrauensw?rdige[This.GetrMale] [This.GetBestName].\nIch gew?hre Euch hiermit den Titel eines [Root.GetChancellorName]s von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t?tulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mio caro e fidato [This.GetBestName].\nCon la presente ti assegno il titolo di [Root.GetChancellorName] di [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;x
